code,name,1950-01,1950-02,1950-03,1950-04,1950-05,1950-06,1950-07,1950-08,1950-09,1950-10,1950-11,1950-12,1951-01,1951-02,1951-03,1951-04,1951-05,1951-06,1951-07,1951-08,1951-09,1951-10,1951-11,1951-12,1952-01,1952-02,1952-03,1952-04,1952-05,1952-06,1952-07,1952-08,1952-09,1952-10,1952-11,1952-12,1953-01,1953-02,1953-03,1953-04,1953-05,1953-06,1953-07,1953-08,1953-09,1953-10,1953-11,1953-12,1954-01,1954-02,1954-03,1954-04,1954-05,1954-06,1954-07,1954-08,1954-09,1954-10,1954-11,1954-12,1955-01,1955-02,1955-03,1955-04,1955-05,1955-06,1955-07,1955-08,1955-09,1955-10,1955-11,1955-12,1956-01,1956-02,1956-03,1956-04,1956-05,1956-06,1956-07,1956-08,1956-09,1956-10,1956-11,1956-12,1957-01,1957-02,1957-03,1957-04,1957-05,1957-06,1957-07,1957-08,1957-09,1957-10,1957-11,1957-12,1958-01,1958-02,1958-03,1958-04,1958-05,1958-06,1958-07,1958-08,1958-09,1958-10,1958-11,1958-12,1959-01,1959-02,1959-03,1959-04,1959-05,1959-06,1959-07,1959-08,1959-09,1959-10,1959-11,1959-12,1960-01,1960-02,1960-03,1960-04,1960-05,1960-06,1960-07,1960-08,1960-09,1960-10,1960-11,1960-12,1961-01,1961-02,1961-03,1961-04,1961-05,1961-06,1961-07,1961-08,1961-09,1961-10,1961-11,1961-12,1962-01,1962-02,1962-03,1962-04,1962-05,1962-06,1962-07,1962-08,1962-09,1962-10,1962-11,1962-12,1963-01,1963-02,1963-03,1963-04,1963-05,1963-06,1963-07,1963-08,1963-09,1963-10,1963-11,1963-12,1964-01,1964-02,1964-03,1964-04,1964-05,1964-06,1964-07,1964-08,1964-09,1964-10,1964-11,1964-12,1965-01,1965-02,1965-03,1965-04,1965-05,1965-06,1965-07,1965-08,1965-09,1965-10,1965-11,1965-12,1966-01,1966-02,1966-03,1966-04,1966-05,1966-06,1966-07,1966-08,1966-09,1966-10,1966-11,1966-12,1967-01,1967-02,1967-03,1967-04,1967-05,1967-06,1967-07,1967-08,1967-09,1967-10,1967-11,1967-12,1968-01,1968-02,1968-03,1968-04,1968-05,1968-06,1968-07,1968-08,1968-09,1968-10,1968-11,1968-12,1969-01,1969-02,1969-03,1969-04,1969-05,1969-06,1969-07,1969-08,1969-09,1969-10,1969-11,1969-12,1970-01,1970-02,1970-03,1970-04,1970-05,1970-06,1970-07,1970-08,1970-09,1970-10,1970-11,1970-12,1971-01,1971-02,1971-03,1971-04,1971-05,1971-06,1971-07,1971-08,1971-09,1971-10,1971-11,1971-12,1972-01,1972-02,1972-03,1972-04,1972-05,1972-06,1972-07,1972-08,1972-09,1972-10,1972-11,1972-12,1973-01,1973-02,1973-03,1973-04,1973-05,1973-06,1973-07,1973-08,1973-09,1973-10,1973-11,1973-12,1974-01,1974-02,1974-03,1974-04,1974-05,1974-06,1974-07,1974-08,1974-09,1974-10,1974-11,1974-12,1975-01,1975-02,1975-03,1975-04,1975-05,1975-06,1975-07,1975-08,1975-09,1975-10,1975-11,1975-12,1976-01,1976-02,1976-03,1976-04,1976-05,1976-06,1976-07,1976-08,1976-09,1976-10,1976-11,1976-12,1977-01,1977-02,1977-03,1977-04,1977-05,1977-06,1977-07,1977-08,1977-09,1977-10,1977-11,1977-12,1978-01,1978-02,1978-03,1978-04,1978-05,1978-06,1978-07,1978-08,1978-09,1978-10,1978-11,1978-12,1979-01,1979-02,1979-03,1979-04,1979-05,1979-06,1979-07,1979-08,1979-09,1979-10,1979-11,1979-12,1980-01,1980-02,1980-03,1980-04,1980-05,1980-06,1980-07,1980-08,1980-09,1980-10,1980-11,1980-12,1981-01,1981-02,1981-03,1981-04,1981-05,1981-06,1981-07,1981-08,1981-09,1981-10,1981-11,1981-12,1982-01,1982-02,1982-03,1982-04,1982-05,1982-06,1982-07,1982-08,1982-09,1982-10,1982-11,1982-12,1983-01,1983-02,1983-03,1983-04,1983-05,1983-06,1983-07,1983-08,1983-09,1983-10,1983-11,1983-12,1984-01,1984-02,1984-03,1984-04,1984-05,1984-06,1984-07,1984-08,1984-09,1984-10,1984-11,1984-12,1985-01,1985-02,1985-03,1985-04,1985-05,1985-06,1985-07,1985-08,1985-09,1985-10,1985-11,1985-12,1986-01,1986-02,1986-03,1986-04,1986-05,1986-06,1986-07,1986-08,1986-09,1986-10,1986-11,1986-12,1987-01,1987-02,1987-03,1987-04,1987-05,1987-06,1987-07,1987-08,1987-09,1987-10,1987-11,1987-12,1988-01,1988-02,1988-03,1988-04,1988-05,1988-06,1988-07,1988-08,1988-09,1988-10,1988-11,1988-12,1989-01,1989-02,1989-03,1989-04,1989-05,1989-06,1989-07,1989-08,1989-09,1989-10,1989-11,1989-12,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
IND,India,9.36,12.31,19.05,7.83,18.65,26.8,64.54,48.74,30.79,22.38,28.5,15.02,14.51,8.01,18.41,14.47,17.57,29.18,45.79,45.82,31.68,24.1,16.06,4.32,12.39,15.87,15.28,16.94,17.93,36.99,52.84,40.35,17.77,22.72,6.48,14.56,19.86,14.54,12.79,14.11,15.01,42.54,55.34,57.09,32.75,16.06,5.15,10.16,11.61,12.5,6.58,5.74,10.03,31.83,55.39,46.62,49.71,24.17,1.34,7.48,7.67,3.04,5.66,8.57,21.09,39.8,39.93,46.06,42.84,41.07,12.66,3.94,6.55,4.53,4.94,8.34,21.27,45.08,61.64,46.1,35.6,39.15,11.32,4.88,12.91,3.55,7.33,5.01,15.23,33.3,55.09,54.58,32.64,15.32,8.78,6.13,7.4,4.95,5.06,9.25,12.33,27.24,65.66,50.34,44.36,27.52,14.15,4.57,10.54,5.91,5.84,8.23,18.31,42.84,64.88,56.65,45.59,34.32,9.47,2.61,4.99,1.67,9.94,5.92,13.08,34.67,59.51,48.91,27.67,21.21,6.2,7.96,8.87,11.56,5.5,7.01,19.05,43.4,58.26,50.39,40.92,28,5.66,4.85,8.31,6.51,7.53,10.54,15.46,24.81,56.19,46.07,48.79,16.99,7.88,14.15,4.16,3.81,8.96,7.88,10.75,31.31,50.89,47.42,36.09,29.09,9.68,7.41,4.66,4.47,4.33,7.69,12.67,36.42,58.55,54.79,43.4,15.67,8.03,5.71,4.22,6.29,9.49,11.13,10.79,31.72,65.02,42.91,30.47,11.07,4.76,9.67,9.22,6.22,5.37,7.29,20.55,42.73,58.95,42.62,40.5,15.01,25.12,8.6,5.8,2.87,21.38,9.88,12.85,37.94,58.12,54.95,40.17,13.85,5.58,17.86,11.73,9.06,10.21,9.72,11.06,35.96,64.05,47.94,30.97,24.89,8.64,5.28,5,4.34,5.64,9.94,18.32,22.91,50.91,45.98,36.06,12.98,16.54,6.78,9.79,9.89,8.94,8.18,16.93,41.45,44.65,48.66,42.56,14.84,4.69,1.4,7.16,8.18,7.16,12.95,17.64,47.19,49.41,44.9,33.81,25.85,5.61,3.7,4.34,8.99,4.71,8.8,15.44,33.67,44.85,45.04,35.12,15.82,13.24,9.08,7.25,9.08,7.28,6.94,12.39,33.23,55.17,51.53,32.45,26.63,5.49,9.67,2.91,4.51,6.77,6.64,13.76,29.96,43.63,45.41,20.82,21.32,4.87,3.91,7.06,7.24,8.1,6.04,12.57,45.16,54.71,52.89,43.41,21.34,8.05,1.55,4.19,6.4,5.54,8.43,9.73,41.4,55.92,54.78,31.64,12.35,19.95,1.78,6.84,4.82,3.89,9.68,14.61,36.79,51.48,46.84,28.29,18.91,21.97,5.14,5.16,9.37,9.4,6.7,10.83,44.94,47.69,52.93,31.24,12.59,14.04,7.83,7.75,14.13,6.25,5.58,19.62,40.72,42.52,50.07,22.57,9.29,23.23,4.14,2.87,4.91,8.64,6.94,12.28,43.68,50.76,40.86,29.12,16.02,7.98,11.28,11.05,4.85,10.71,7.75,12.12,35.85,46.2,41.19,30.22,12.42,13.19,7.8,8.87,5.85,8.88,9.18,14.49,28.68,42.56,44.11,27.38,16.28,19.9,5.51,7.6,6.26,6.98,17.06,13.33,38.44,51.17,52.96,36.64,26.44,4.12,14.19,9.95,12.93,5.74,7.94,12.36,38.73,41.87,47.63,34.86,11.77,6.06,8.43,9.92,3.26,5.89,7.91,11.98,28.3,44.54,44.32,25.01,35.34,6.28,8.38,9.5,12.4,4.72,8.55,10.88,46.74,53.48,43.38,23.72,17.51,15.6,11.09,8.08,5.11,6.1,10,12.82,22.41,35.66,45.15,24.74,21.78,16.94,10.59,2.42,7.83,9.34,8.95,13.24,36.93,61.75,52.39,39.65,17.43,8.13,9.79,6.2,3.77,10.82,6.56,14.89,42.42,65.54,44.22,28.37,11.23,7.45,7.92,3.61,12.2,11.1,10.12,30.08,40.55,56.06,62.92,35.52,23.86,12.55,10.66,5,7.34,9.02,14.1,12.27,44,53.28,42.64,23.37,14.73,11.33,9.19,7.21,5.69,4.42,5.06,11.27,33.86,47.89,46.21,39.61,19.03,11.81,2.33,4.12,9.24,10.59,7.28,14.57,39.27,60.48,38.56,37.81,16.9,8.19,9.37,11.37,12.21,5.92,12.81,11.24,46.08,61.64,53.2,36.02,20.02,9.12,2.64,19.95,7.98,9.4,6.87,23.41,33.12,50.36,46.49,43.17,17.26,20.42,4.66,9.04,10.95,8.3,9.06,8.86,57.54,50.47,43.49,25.8,28.52,4.24,6.21,8.96,2.96,7.71,11.59,12.05,39.57,60.48,56.14,32.05,12.89,14.61,21.74,6.38,9.86,13.42,10.09,17.95,45.62,53.07,38.37,34.72,32.71,13.39,2.6,4.1,6.14,3.7,4.89,22.47,43.61,51.07,36.66,29.07,22.51,5.49,1.75,4.58,10.49,4.75,8.09,20.32,43.63,52.51,42.21,27.21,12.12,4.94,6.35,2.88,4.01,6.46,12.74,13.43,50.37,51.13,37.21,20.77,25.22,6.82,3.43,7.96,11.05,6.81,8.4,14.35,46.31,28.41,50.76,32.18,17.64,9.31,5.93,5.7,15.19,10.12,8.32,7.29,36.25,51.04,46.93,32.02,23.16,5.07,11.93,9.54,2.78,4.79,12.9,16.05,40.85,39.58,47.76,25.74,26.68,6.84,3.56,11.23,6.8,10.43,9.24,8.46,37.72,59.95,40.28,48.39,23.09,6.67,5.05,3.53,3.03,15,12.48,20.69,32.59,62.86,58.59,38.29,11.4,9.18,4.57,1.78,15.22,9.68,8.01,9.93,53.11,57.18,53.94,43.3,17.52,6.94,7.39,8.52,6.89,15.39,8.91,9.53,44.84,47.35,49.73,43.18,14.84,12.87,4.1,3.75,3.47,6.15,6.4,16.69,25.41,57.7,44.58,43.74,31.93,20.37,6.39,5.93,7.69,5.84,8.48,17.03,36.27,54.97,49.87,40.26,20.94,15.19,13.84,3.06,9.46,5.78,11.95,10.78,45.81,44.64,58.42,38.91,9.14,4.64,7.61,8.99,4.64,3.92,8.31,7.72,28.88,47.68,52.28,42.69,21.23,13.53,6.53,6.98,14.76,5.34,9.9,14.94,49.79,55.41,46,35.5,36.35,5.35,3.93,9.4,12.11,8.98,5.23,22.43,21.2,53.76,48.98,43.29,25.14,8.2,11.15,8.56,10.26,17.41,17.26,11.18,45.25,53.51,38.91,37.59,15.17,12.02,7.02,5.32,6.29,8.34,6.69,17.09,32.73,53.62,47.22,29.12,20.35,4.62,5.38,8.76,3.85,9.78,9.51,11.72,36.99,58.36,41.09,33.9,20.24,9.43,9.36,2.34,5.65,6.57,7.79,11.87,36.71,52.19,48.11,35.46,14.56,6.84,10.32,8.32,9.95,6.08,9.6,12.67,30.86,53.6,61.23,47.75,24.76,12.78,11.6,11.34,8.14,12.05,9.96,16.39,38.57,43.2,58.33,35.62,23.99,11.83,7.73,9.03,3.55,4.43,7.08,31.38,32.62,54.82,37.71,47.29,30.36,13.46,13.45,13.12,7.77,2.55,6.26,20.07,31.8,53.51,51.32,39.58,29.12,6.26,7.11
IND.1151,Andaman and Nicobar Islands,13.98,10.19,9.19,33.37,33.23,39.36,21.22,13.73,51.89,15.12,15.05,44.22,22.5,10.03,9.43,17.91,18.13,39.41,30.53,25.27,21.92,28.75,25.3,107.66,21.77,24.56,19.33,9.78,24.26,19.68,17.34,25.16,38.35,31.64,70.54,57.05,37.86,27.9,30.46,18.73,23.69,32.02,65.07,30.25,24.67,21.12,48.54,42.82,25.06,6.94,11.73,11.11,37.15,50.64,33.42,44.5,45.37,30.93,15.11,19.6,15.86,4.93,5.79,16.05,40.14,55.14,22.28,34.41,38,57.78,52.81,7.29,10.11,13.71,8.34,54.89,38.02,46.62,33.09,24.39,44.35,35.09,31.43,20.28,7.8,13.73,4.96,4.12,24.76,37.26,25.35,18.91,43.78,51.32,13.44,19.01,16.93,5.08,10.65,11.65,23.11,40.47,25.26,29.28,26.15,34.44,55.89,9.28,6.73,1.93,16.16,20.25,56.48,51.86,35.47,20.43,37.88,27.2,45.78,25.82,14.26,17.03,3.39,7.37,36.09,44.54,15.4,12.68,31.63,38.82,27.93,21.12,18.36,15.89,5.45,10.12,97.22,41.72,32.99,46.76,30.09,45.75,36.29,28.3,21.43,8.53,9.37,18.08,35.5,34.49,39.89,33.33,28.31,41.06,24.01,83.88,27.39,8.52,4.13,10.36,36.15,51.32,22.6,30.46,37.65,45.94,20.95,15.09,8.89,8.48,10.65,10.61,48.78,31.52,19.14,29.91,31.24,30.53,33.08,33.87,9.89,8.71,12.19,20.23,47.9,33.93,24.71,31.27,47.97,44.75,37.09,56.47,30.58,14.38,7.69,24.2,49.69,26.7,35.2,35.41,49.71,30.66,55.37,44.16,37.51,17.1,9.97,10.85,53.7,32.59,63.34,38.73,25.33,124.34,20.16,23.85,8,3.47,10.78,30.72,83.45,36.02,26.37,33.95,33.75,20.19,14.52,34.92,23.21,13.25,13.64,8.92,37.45,27.37,34.71,29.56,33.43,21.79,39.15,16.5,19.72,3.11,8.3,19.52,41.29,30.02,30.37,33.32,23.09,53.03,35.32,34.02,10.68,5.5,42.67,9.42,44.75,34.79,24.73,34.04,50.34,33.53,40.87,14.44,4.98,1.81,5.23,50.6,31.13,27.24,23.93,22,38.58,20.84,50.12,35.64,4.52,2.93,7.47,5.05,43.31,38.3,23.69,28.61,39.24,33.63,61.68,45.55,10.22,5.87,16.09,31.54,39.66,24.57,26.43,36.97,29.92,32.42,40.8,12.89,48.57,10.78,2.99,10.97,47.35,51.6,17.01,28.05,27.46,48.68,35.66,24.69,3.3,2.69,4.03,37.72,25.19,26.59,24.49,22.55,21.08,23.66,35.68,83.81,44.65,9.84,5.69,2.85,23.04,23.38,23.23,14.08,26.47,36.02,28.56,9.09,15.57,7.6,4.69,6.06,30.66,28.11,35.19,26.93,26.08,35.32,15.4,10.04,3.16,3.04,1.9,13.45,21.63,20.95,23.61,20.14,44.25,28.82,20.19,9.75,3.3,2.5,4,7.92,54.23,24.51,22.65,31.45,23.04,19.68,23.85,51.68,5.1,4.95,1.58,13.37,45.37,33.97,23.27,24.43,46.98,24.36,30.88,32.59,2.21,1.99,2.29,22.61,80.08,32.29,22.47,33.17,22.15,23.72,21.48,9.32,14.79,0.67,2.63,3.39,57.64,28.47,25.79,41.47,52.48,32.62,27.9,24.93,11.37,20.2,7.66,18.88,24.92,26.51,22.02,18.69,36.59,21,17.06,64.76,4.62,5.12,7.92,17.56,31.85,29.14,19.1,42.86,29.52,39.26,33.55,16.11,4.93,2.47,5.44,10.32,41.21,28.35,28.06,38.97,25.62,28.07,22.37,13.1,8.7,6.91,10.04,15.11,25.47,33.14,13.21,43.01,25.49,46.45,29.53,35.71,5.75,7.67,8.55,14.06,35.41,26.61,39.02,25.54,60.81,35.87,77.48,50.81,22.76,2.62,15.91,5.45,32.5,31.07,46.37,35.49,34.59,25.79,35.25,3.43,2.91,1.32,6.48,26.45,30.84,21.24,16.64,26.23,32.45,34.95,26.89,30.58,3.32,2.18,4.23,29.43,57.03,28.53,28.85,30.82,27.01,43.63,37.18,34.83,12.51,4.17,0.45,2.13,21.89,32.88,30.39,48.38,23.93,36.57,42.33,4.78,10.92,3.31,7.3,5.93,34.06,29.64,30.86,23.82,41.74,28.24,25.58,18.84,6.26,8.72,40.54,76.48,26.2,29.37,23.6,45.4,29.44,24.82,31.29,7.4,4.83,4.22,11.65,8.02,22.59,26.82,22.64,33.24,31.75,32.7,46.48,7.07,5.95,5.76,2.29,34.08,25.11,38.14,30.68,36.41,37.61,30.21,41.54,33.75,2.13,1.76,3.59,6.9,39.03,27.74,26.46,51.74,43.02,20.38,38.83,11.87,1.83,0.7,0.61,2,24.34,39.81,25.2,37.24,46.89,32.86,72.53,16.97,17.96,14.44,8.73,48.67,24.75,37.86,24.07,34.34,29.07,56.35,20.16,25.44,7.99,21.88,57.96,39.88,29.61,28.99,23.08,33.03,57.52,44.54,52.17,20.42,14.91,11.24,21.05,8.81,27.66,25.66,25.1,30.68,30.87,26.77,32.37,16.87,3.41,1.4,4.13,13.01,57.14,20.37,21.58,21.28,19.88,33.72,44.45,28.1,11.69,3.05,12.97,5.53,25.06,21.93,29.86,39.96,24.51,32.05,11.76,41.72,6.25,11.81,20.03,11.24,32.62,29.68,20.25,36,31.55,27.05,21.36,8.52,8.14,1.07,7.74,11.75,42.73,48.55,41.04,19.86,58.52,32.84,38.76,40.27,7.31,3.97,34.55,32.68,36.1,37.81,20.86,23.94,33.47,24.97,10.04,21.06,5.27,1.84,1.8,20.42,37.31,51.08,23.21,33.37,36.58,30.97,48.75,24.52,9.51,21.6,30.66,62.71,23.04,36.18,33.97,31.21,39.9,35.22,64.02,18.79,8.44,1.78,10.94,28.11,47.77,44.95,29.44,42.23,26.07,22.35,24.6,15.31,30.3,1.16,6.52,8.66,35.46,39.2,33.48,34.22,21.59,38.51,46.46,23.13,60.27,7.83,33.07,22.37,53.82,29.63,44.01,30.8,42.77,33.2,17.56,51.01,20.43,21.61,9.9,10.69,34.4,34.07,23.35,32.56,52.29,33.49,44.04,31.21,11.96,8.77,4.88,9.1,45.63,50.47,33.4,39.6,31.48,101.5,62.29,23,5.19,2.3,2.07,5.66,33.86,43.29,39.55,33.14,31.65,58.06,40.64,22.29,36.41,4.43,4.49,17.48,26.72,33.96,28.99,25.1,64.69,41.1,25.02,19.94,24.23,6.59,1.99,2.55,26.8,40.45,39.17,27.83,28.99,39.96,35.96,148.07,24.63,4.01,8.7,24.35,36.19,39.55,24.21,34.59,55.72,36.13,31.51,43.33,52.92,8.93,5.93,17.29,52.83,30.38,23.75,28.05,35.79,39.49,34.57,35.77,37.6,2.21,4.55,27.03,24.16,49.78,36.8,38.12,58.69,22.95,35.21,6.12,2.86,3.02,1.76,18.53,53.5,45.45,32.32,33.57,51.9,36.48,31.17,13.55,11.98,7.75,14.89,21.86,43.8,23.84,43.53,33.96,63.99,68.17,32.62,41.32,9.52,59.14,57.04,10.72,70.21,38.2,35.85,31.18,47.41,35.57,37.33,41.56
